"@timestamp","system_name",message,"operator_id"
"Nov 12, 2022 @ 07:59:59.871","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8581009^00600888880000489587^0037795812^02026^BG12667^SPS10^3^rfoksc532",rfoksc532
"Nov 12, 2022 @ 07:59:58.213","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8590452^00600888880000419795^0038178059^02583^BG09488^SPS07^2^rfoksa040",rfoksa040
"Nov 12, 2022 @ 07:59:56.615","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8581009^00600888880000473257^0037795812^02426^BG09484^SPS08^2^froksa080",froksa080
"Nov 12, 2022 @ 07:59:56.031","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8581009^00600888880000489587^0037795812^02037^BG09372^SPS10^4^rfoksc532",rfoksc532
"Nov 12, 2022 @ 07:59:53.366","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8590452^00600888880000419795^0038178059^02521^BG12124^SPS07^2^rfoksa040",rfoksa040
"Nov 12, 2022 @ 07:59:52.743","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8589952^00600888880000409183^0037886074^02294^BG09837^SPS02^1^RFOKSC379",RFOKSC379
"Nov 12, 2022 @ 07:59:52.703","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8589976^00600888880000421767^0037658796^00841^BG12610^SPS03^2^rfoksc520",rfoksc520
"Nov 12, 2022 @ 07:59:51.394","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8581009^00600888880000473257^0037795812^02305^BG11877^SPS08^2^froksa080",froksa080
"Nov 12, 2022 @ 07:59:49.882","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8590452^00600888880000419795^0038178059^02535^BG13249^SPS07^1^rfoksa040",rfoksa040
"Nov 12, 2022 @ 07:59:49.167","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8589952^00600888880000409183^0037886074^02128^BG09455^SPS02^2^RFOKSC379",RFOKSC379
"Nov 12, 2022 @ 07:59:45.767","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8589855^00900777770000598298^0038175824^02857^BG12439^SPS05^1^rfoka028",rfoka028
