"@timestamp","system_name",message,"operator_id"
"Dec 7, 2022 @ 23:59:59.383","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8766946^00600888880000475517^0037650926^00306^BG11397^SPS03^4^rfoconklc",rfoconklc
"Dec 7, 2022 @ 23:59:59.130","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8767302^00600888880000418657^0037652617^02094^BG09427^SPS10^2^rfoksb965",rfoksb965
"Dec 7, 2022 @ 23:59:58.942","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8767618^00600888880000403812^0037095106^00542^BG10012^SPS10^1^rfoksb965",rfoksb965
"Dec 7, 2022 @ 23:59:57.597","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8766884^00600888880000411794^0036343630^02535^BG09825^SPS07^4^RFOKSB804",RFOKSB804
"Dec 7, 2022 @ 23:59:56.904","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8767091^00600888880000419967^0037093838^02305^BG09424^SPS08^1^rfoksb375",rfoksb375
"Dec 7, 2022 @ 23:59:56.774","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8767425^00600888880000454957^0037683000^02282^BG12131^SPS05^3^rfoksb170",rfoksb170
"Dec 7, 2022 @ 23:59:53.628","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8767425^00600888880000454957^0037683000^02128^BG12497^SPS05^1^rfoksb170",rfoksb170
"Dec 7, 2022 @ 23:59:53.518","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8767419^00600888880000419254^0037062007^00512^BG12490^SPS07^1^RFOKSB804",RFOKSB804
"Dec 7, 2022 @ 23:59:53.057","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8766946^00600888880000475517^0037650926^00205^BG11359^SPS03^4^rfoconklc",rfoconklc
"Dec 7, 2022 @ 23:59:52.811","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8768009^00600888880000411029^0037650850^02522^BG11809^SPS06^4^RFOADAMS",RFOADAMS
"Dec 7, 2022 @ 23:59:52.792","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8766884^00600888880000411794^0036343630^02535^BG09825^SPS07^4^RFOKSB804",RFOKSB804
"Dec 7, 2022 @ 23:59:52.160","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8767419^00600888880000437971^0037062007^02401^BG13252^SPS10^2^rfoksb965",rfoksb965
"Dec 7, 2022 @ 23:59:50.242","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8767302^00600888880000461957^0037652617^02592^BG11255^SPS04^4^rfoksb803",rfoksb803
"Dec 7, 2022 @ 23:59:49.273","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8767302^00600888880000461957^0037652617^02734^BG11331^SPS04^2^rfoksb803",rfoksb803
"Dec 7, 2022 @ 23:59:48.951","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8767154^00600888880000464507^0033097460^02305^BG09424^SPS08^1^rfoksb375",rfoksb375
"Dec 7, 2022 @ 23:59:47.551","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8766946^00600888880000475517^0037650926^00306^BG11397^SPS03^4^rfoconklc",rfoconklc
"Dec 7, 2022 @ 23:59:46.259","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8768009^00600888880000445017^0037650850^02703^BG10066^SPS07^3^RFOKSB804",RFOKSB804
"Dec 7, 2022 @ 23:59:45.290","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8771644^00600888880000481187^0038016655^02271^BG09324^SPS10^3^rfoksb965",rfoksb965
"Dec 7, 2022 @ 23:59:44.389","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8768009^00600888880000411029^0037650850^02505^BG11235^SPS06^4^RFOADAMS",RFOADAMS
"Dec 7, 2022 @ 23:59:43.942","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8767514^00900777770000598606^0037687571^02270^BG13273^SPS01^3^rfowisni",rfowisni
