"@timestamp","system_name",message,"operator_id"
"Nov 9, 2022 @ 23:59:54.122","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569989^00600888880000400743^0037061637^00264^BG09421^SPS04^1^RFOPACHEC",RFOPACHEC
"Nov 9, 2022 @ 23:59:44.621","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570969^00600888880000463677^0037606746^02520^BG11365^SPS06^1^rfomcfad",rfomcfad
"Nov 9, 2022 @ 23:59:37.566","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570708^00600888880000405834^0037651437^02374^BG09835^SPS09^1^rfoconusa",rfoconusa
"Nov 9, 2022 @ 23:59:36.057","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569833^00600888880000484747^0037581360^06889^BG12201^SPS06^1^rfomcfad",rfomcfad
"Nov 9, 2022 @ 23:59:28.295","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8556565^00900777770000579736^0037508553^00497^BG12521^SPS07^1^rfotaylo",rfotaylo
"Nov 9, 2022 @ 23:59:23.426","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8556565^00900777770000579736^0037508553^00372^BG09373^SPS07^1^rfotaylo",rfotaylo
"Nov 9, 2022 @ 23:59:21.122","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570927^00600888880000489717^0037599743^02898^BG11293^SPS06^3^rfomcfad",rfomcfad
"Nov 9, 2022 @ 23:59:18.439","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570969^00600888880000463677^0037606746^02772^BG12306^SPS07^3^rfotaylo",rfotaylo
"Nov 9, 2022 @ 23:59:15.456","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570761^00600888880000458277^0037605045^02588^BG12583^SPS06^3^rfomcfad",rfomcfad
"Nov 9, 2022 @ 23:59:13.590","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570172^00600888880000489427^0037075256^00546^BG11927^SPS01^1^RFOSTEVE",RFOSTEVE
"Nov 9, 2022 @ 23:59:11.456","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569833^00600888880000484747^0037581360^02590^BG12132^SPS07^1^rfotaylo",rfotaylo
"Nov 9, 2022 @ 23:59:11.025","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570761^00600888880000458277^0037605045^02739^BG10146^SPS06^3^rfomcfad",rfomcfad
"Nov 9, 2022 @ 23:59:07.130","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570415^00600888880000455017^0037782752^00098^BG13234^SPS05^2^rfohorne",rfohorne
"Nov 9, 2022 @ 23:59:04.548","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570761^00600888880000458277^0037605045^02739^BG10146^SPS06^4^rfomcfad",rfomcfad
"Nov 9, 2022 @ 23:59:04.464","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8560766^00900777770000522128^0037866498^00115^BG11922^SPS02^4^rfospark",rfospark
"Nov 9, 2022 @ 23:59:03.257","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569833^00600888880000484747^0037581360^02587^BG09946^SPS07^2^rfotaylo",rfotaylo
"Nov 9, 2022 @ 23:59:00.892","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570835^00600888880000411382^0035460856^00442^BG09470^SPS04^2^RFOPACHEC",RFOPACHEC
"Nov 9, 2022 @ 23:59:00.764","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570162^00600888880000405387^0038086823^02541^BG10093^SPS07^3^rfotaylo",rfotaylo
"Nov 9, 2022 @ 23:58:59.119","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8560766^00900777770000522128^0037866498^00115^BG11922^SPS02^4^rfospark",rfospark
"Nov 9, 2022 @ 23:58:56.938","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570835^00600888880000411382^0035460856^00254^BG13237^SPS04^1^RFOPACHEC",RFOPACHEC
"Nov 9, 2022 @ 23:58:54.377","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570162^00600888880000405387^0038086823^02541^BG10093^SPS07^4^rfotaylo",rfotaylo
"Nov 9, 2022 @ 23:58:51.504","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8556564^00900777770000554529^0037191186^00451^BG09960^SPS09^2^rfoconusa",rfoconusa
"Nov 9, 2022 @ 23:58:51.194","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570028^00600888880000418473^0037380243^00098^BG13234^SPS05^1^rfohorne",rfohorne
"Nov 9, 2022 @ 23:58:50.983","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8556515^00900777770000533046^0037090248^00581^BG12446^SPS09^2^rfoconusa",rfoconusa
"Nov 9, 2022 @ 23:58:47.116","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570587^00600888880000421244^0037583838^02200^BG11396^SPS10^1^0",0
"Nov 9, 2022 @ 23:58:44.915","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8576002^00600888880000491022^0036128148^00642^BG12669^SPS01^1^RFOSTEVE",RFOSTEVE
"Nov 9, 2022 @ 23:58:44.363","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570969^00600888880000463677^0037606746^00227^BG09515^SPS08^3^rfowiphm",rfowiphm
"Nov 9, 2022 @ 23:58:43.033","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570603^00600888880000426567^0036999217^00854^BG09337^SPS09^3^rfoconusa",rfoconusa
"Nov 9, 2022 @ 23:58:42.357","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570644^00600888880000442787^0037881091^00246^BG11653^SPS01^1^RFOSTEVE",RFOSTEVE
