"@timestamp","system_name",message,"operator_id"
"Nov 16, 2022 @ 15:59:58.352","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625712^00600888880000460707^0037513298^00841^BG11284^SPS03^2^rfoksa009",rfoksa009
"Nov 16, 2022 @ 15:59:56.659","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8624799^00600888880000422305^0036239739^02345^BG09432^SPS08^1^rfoksa039",rfoksa039
"Nov 16, 2022 @ 15:59:55.654","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625514^00900777770000516108^0037844834^00472^BG11249^SPS09^2^rfoksa148",rfoksa148
"Nov 16, 2022 @ 15:59:54.346","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8624832^00600888880000414568^0037131620^00645^BG12038^SPS02^1^rfoksa028",rfoksa028
"Nov 16, 2022 @ 15:59:54.130","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625210^00900777770000502364^0037603206^00109^BG09467^SPS08^1^rfoksa039",rfoksa039
"Nov 16, 2022 @ 15:59:53.599","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625765^00600888880000456997^0036999142^02013^BG11803^SPS07^1^a132",a132
"Nov 16, 2022 @ 15:59:50.107","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625514^00900777770000541478^0037844834^00632^BG10061^SPS04^4^rfogarrej",rfogarrej
"Nov 16, 2022 @ 15:59:47.595","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8624832^00600888880000414568^0037131620^00645^BG12038^SPS02^4^rfoksa028",rfoksa028
"Nov 16, 2022 @ 15:59:46.863","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8626277^00600888880000469917^0037639788^02726^BG13256^SPS05^1^rfosa040",rfosa040
"Nov 16, 2022 @ 15:59:45.763","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8624738^00600888880000451587^0035111541^02426^BG09941^SPS08^3^rfoksa039",rfoksa039
"Nov 16, 2022 @ 15:59:45.348","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625514^00900777770000539242^0037844834^00406^BG12435^SPS03^3^rfoksa009",rfoksa009
