"@timestamp","system_name",message,"operator_id"
"Nov 21, 2022 @ 23:59:59.171","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635160^00600888880000441977^0037856374^00730^BG13260^SPS08^1^RFOSTREE",RFOSTREE
"Nov 21, 2022 @ 23:59:58.308","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635160^00600888880000475867^0037856556^02026^BG10014^SPS10^1^rf025",rf025
"Nov 21, 2022 @ 23:59:55.785","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635160^00600888880000489587^0037856465^02293^BG12346^SPS07^1^rfosheaf",rfosheaf
"Nov 21, 2022 @ 23:59:55.380","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635160^00600888880000429044^0037856432^02227^BG09500^SPS09^2^rfomcfad",rfomcfad
"Nov 21, 2022 @ 23:59:53.903","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635160^00600888880000441977^0037856374^02035^BG12668^SPS08^1^RFOSTREE",RFOSTREE
"Nov 21, 2022 @ 23:59:53.544","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635160^00600888880000475867^0037856556^00163^BG09833^SPS10^1^rf025",rf025
"Nov 21, 2022 @ 23:59:53.423","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635160^00600888880000418041^0037856440^00310^BG11439^SPS06^1^rfofield",rfofield
"Nov 21, 2022 @ 23:59:48.904","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8657946^00600888880000435229^0033096793^02374^BG09832^SPS09^1^rfomcfad",rfomcfad
"Nov 21, 2022 @ 23:59:48.085","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635160^00600888880000441977^0037856374^00212^BG11383^SPS08^2^RFOSTREE",RFOSTREE
"Nov 21, 2022 @ 23:59:46.884","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635161^00600888880000402728^0037232568^00124^BG11369^SPS10^2^rf025",rf025
"Nov 21, 2022 @ 23:59:46.470","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8657946^00600888880000435229^0033096793^00506^BG09936^SPS09^1^rfomcfad",rfomcfad
"Nov 21, 2022 @ 23:59:38.454","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635160^00600888880000429044^0037856432^00107^BG11986^SPS10^1^rf025",rf025
"Nov 21, 2022 @ 23:59:35.384","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635160^00600888880000454877^0037856424^00164^BG10796^SPS06^1^rfofield",rfofield
"Nov 21, 2022 @ 23:59:33.391","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635160^00600888880000491475^0037856549^00121^BG09331^SPS10^1^rf025",rf025
"Nov 21, 2022 @ 23:59:28.646","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635160^00600888880000444987^0037856580^02096^BG11595^SPS07^1^rfosheaf",rfosheaf
"Nov 21, 2022 @ 23:59:27.330","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635160^00600888880000491475^0037856549^02026^BG10014^SPS10^1^rf025",rf025
"Nov 21, 2022 @ 23:59:26.495","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635160^00600888880000429044^0037856432^02033^BG12123^SPS10^1^rf025",rf025
