"@timestamp","system_name",message,"operator_id"
"Nov 16, 2022 @ 07:59:59.178","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625802^00600888880000407912^0037881224^00549^BG11692^SPS08^2^rfoksa039",rfoksa039
"Nov 16, 2022 @ 07:59:59.030","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625923^00900777770000531272^0037854874^00642^BG11876^SPS01^1^Rfoksa031",Rfoksa031
"Nov 16, 2022 @ 07:59:58.930","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8626294^00600888880000443427^0037508330^02212^BG10018^SPS01^1^Rfoksa031",Rfoksa031
"Nov 16, 2022 @ 07:59:58.846","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8626048^00900777770000573585^0038254694^02130^BG09360^SPS03^1^rfodemar",rfodemar
"Nov 16, 2022 @ 07:59:56.595","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8613826^00600888880000466917^0028853281^02772^BG12439^SPS07^3^a132",a132
"Nov 16, 2022 @ 07:59:56.083","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625189^00600888880000476407^0037377504^02254^BG09844^SPS02^1^rrfoksa028",rrfoksa028
"Nov 16, 2022 @ 07:59:54.767","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8626206^00600888880000447027^0037836095^00425^BG11606^SPS05^1^rfoksa040",rfoksa040
"Nov 16, 2022 @ 07:59:52.693","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625608^00900777770000527247^0037380250^00598^BG12733^SPS08^1^rfoksa039",rfoksa039
"Nov 16, 2022 @ 07:59:52.321","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625477^00900777770000518252^0037607447^00227^BG11229^SPS03^1^rfodemar",rfodemar
"Nov 16, 2022 @ 07:59:51.866","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625802^00600888880000407912^0037881224^00490^BG12438^SPS08^1^rfoksa039",rfoksa039
"Nov 16, 2022 @ 07:59:51.492","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8613826^00600888880000466917^0028853281^02723^BG09531^SPS07^4^a132",a132
"Nov 16, 2022 @ 07:59:51.154","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625189^00600888880000476407^0037377504^02295^BG11254^SPS02^2^rrfoksa028",rrfoksa028
"Nov 16, 2022 @ 07:59:51.104","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625189^00600888880000476407^0037377504^02436^BG11388^SPS02^1^rrfoksa028",rrfoksa028
"Nov 16, 2022 @ 07:59:49.718","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625179^00900777770000571679^0037864576^00168^BG12249^SPS04^2^RfOHamil",RfOHamil
"Nov 16, 2022 @ 07:59:49.084","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8626048^00900777770000573585^0038254694^02200^BG09842^SPS03^1^rfodemar",rfodemar
"Nov 16, 2022 @ 07:59:47.628","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625923^00900777770000531272^0037854874^02165^BG11543^SPS01^3^Rfoksa031",Rfoksa031
"Nov 16, 2022 @ 07:59:47.302","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8626206^00600888880000447027^0037836095^00483^BG09345^SPS05^1^rfoksa040",rfoksa040
"Nov 16, 2022 @ 07:59:46.818","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8625477^00900777770000518252^0037607447^00123^BG09377^SPS03^2^rfodemar",rfodemar
