"@timestamp","system_name",message,"operator_id"
"Nov 10, 2022 @ 07:59:59.487","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570241^00600888880000477777^0037618055^02246^BG11605^SPS08^4^rfoksa006",rfoksa006
"Nov 10, 2022 @ 07:59:55.348","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569991^00600888880000401446^0037396173^00581^BG11804^SPS09^1^rfoksa246",rfoksa246
"Nov 10, 2022 @ 07:59:54.857","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570838^00600888880000448917^0037698693^02087^BG11235^SPS03^2^RFoksa031",RFoksa031
"Nov 10, 2022 @ 07:59:50.400","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569991^00600888880000401446^0037396173^00094^BG11347^SPS09^1^rfoksa246",rfoksa246
"Nov 10, 2022 @ 07:59:47.323","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8561229^00900777770000543085^0037851011^02305^BG12527^SPS08^2^rfoksa006",rfoksa006
"Nov 10, 2022 @ 07:59:47.070","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570401^00600888880000402923^0035437474^02332^BG09438^SPS02^1^rfokratzbe",rfokratzbe
"Nov 10, 2022 @ 07:59:46.754","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8576721^00600888880000460507^0035833086^02130^BG11544^SPS03^2^RFoksa031",RFoksa031
"Nov 10, 2022 @ 07:59:45.203","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8560637^00600888880000457767^0037846078^00182^BG13262^SPS09^4^rfoksa246",rfoksa246
"Nov 10, 2022 @ 07:59:44.261","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8576721^00600888880000460507^0035833086^02115^BG09472^SPS03^2^RFoksa031",RFoksa031
"Nov 10, 2022 @ 07:59:40.040","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570833^00900777770000568629^0037859469^02030^BG12656^SPS08^3^rfoksa006",rfoksa006
"Nov 10, 2022 @ 07:59:39.747","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8560637^00600888880000457767^0037846078^00431^BG09395^SPS09^3^rfoksa246",rfoksa246
"Nov 10, 2022 @ 07:59:36.414","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570659^00900777770000551245^0037866175^02296^BG09518^SPS02^1^rfokratzbe",rfokratzbe
"Nov 10, 2022 @ 07:59:35.612","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8571080^00600888880000490177^0037863552^00585^BG12136^SPS04^1^rfoksa039",rfoksa039
"Nov 10, 2022 @ 07:59:33.644","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570833^00900777770000568629^0037859469^02030^BG12656^SPS08^4^rfoksa006",rfoksa006
"Nov 10, 2022 @ 07:59:33.150","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570401^00600888880000474967^0035437409^00424^BG09865^SPS04^1^rfoksa039",rfoksa039
