"@timestamp","system_name",message,"operator_id"
"Nov 18, 2022 @ 15:58:47.938","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8574832CV^00600888880000481347^0037583903^02775^BG11396^SPS04^1^rfogatli",rfogatli
"Nov 18, 2022 @ 15:58:46.555","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8654570^00600888880000491118^0037851995^02320^BG11546^SPS04^3^rfogatli",rfogatli
"Nov 18, 2022 @ 15:58:45.191",sps04,"{""reason"": ""user"", ""message_type"": ""user_logout"", ""event_time"": 1668805125.190953, ""time"": 1668805125.190944}","-"
"Nov 18, 2022 @ 15:58:40.593","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8574832CV^00600888880000481347^0037583903^02850^BG13268^SPS04^1^rfogatli",rfogatli
"Nov 18, 2022 @ 15:58:36.679","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8574832CV^00600888880000481347^0037583903^02549^BG12627^SPS04^2^rfogatli",rfogatli
"Nov 18, 2022 @ 15:58:34.501","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8574832CV^00600888880000481347^0037583903^02533^BG11590^SPS04^1^rfogatli",rfogatli
"Nov 18, 2022 @ 15:58:29.275","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8574832CV^00600888880000481347^0037583903^02722^BG09446^SPS04^1^rfogatli",rfogatli
"Nov 18, 2022 @ 15:58:25.351","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8574832CV^00600888880000481347^0037583903^02508^BG09938^SPS04^1^rfogatli",rfogatli
"Nov 18, 2022 @ 15:58:22.627","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8613056CV^00600888880000473377^0037717881^00153^BG11922^SPS09^1^rfokratzbe",rfokratzbe
"Nov 18, 2022 @ 15:58:18.263","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8574832CV^00600888880000481347^0037583903^02518^BG12244^SPS04^2^rfogatli",rfogatli
"Nov 18, 2022 @ 15:58:17.028","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8613056CV^00600888880000473377^0037717881^00338^BG09838^SPS09^1^rfokratzbe",rfokratzbe
"Nov 18, 2022 @ 15:58:16.132","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8613056CV^00600888880000473377^0037717881^00312^BG12044^SPS09^1^rfokratzbe",rfokratzbe
"Nov 18, 2022 @ 15:58:13.808",sps09,"{""reason"": ""user"", ""message_type"": ""user_logout"", ""event_time"": 1668805093.808122, ""time"": 1668805093.808104}","-"
"Nov 18, 2022 @ 15:58:11.006","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8654727^00600888880000415951^0037708070^00684^BG09363^SPS09^2^rfokratzbe",rfokratzbe
