"@timestamp","system_name",message,"operator_id"
"Dec 9, 2022 @ 07:59:56.744","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8776786^00600888880000420355^0036133635^02200^BG11980^SPS03^2^RFOCARSOS",RFOCARSOS
"Dec 9, 2022 @ 07:59:55.722","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8776160^00900777770000563586^0037594819^02894^BG09376^SPS03^1^RFOCARSOS",RFOCARSOS
"Dec 9, 2022 @ 07:59:55.108","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8777077^00900777770000585024^0037594991^02423^BG13266^SPS05^1^rfogatli",rfogatli
"Dec 9, 2022 @ 07:59:50.785","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8776695^00600888880000431615^0037094463^00442^BG09485^SPS04^1^RFOCLARK",RFOCLARK
"Dec 9, 2022 @ 07:59:49.620","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8776786^00600888880000420355^0036133635^02200^BG11980^SPS03^4^RFOCARSOS",RFOCARSOS
"Dec 9, 2022 @ 07:59:39.938","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8776786^00600888880000420355^0036133635^02727^BG11372^SPS03^4^RFOCARSOS",RFOCARSOS
"Dec 9, 2022 @ 07:59:37.985","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8776548^00600888880000449777^0037582400^02805^BG11976^SPS04^2^RFOCLARK",RFOCLARK
"Dec 9, 2022 @ 07:59:35.816","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8777308^00900777770000603943^0037136181^02898^BG09533^SPS06^4^rforootj",rforootj
"Dec 9, 2022 @ 07:59:33.583","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8776416^00600888880000455327^0037099009^00421^BG13231^SPS01^1^rfoander",rfoander
"Dec 9, 2022 @ 07:59:30.473","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8776319^00600888880000483197^0037766615^02734^BG11792^SPS04^1^RFOCLARK",RFOCLARK
"Dec 9, 2022 @ 07:59:29.437","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8776443^00900777770000616980^0037856044^00083^BG11997^SPS05^2^rfogatli",rfogatli
"Dec 9, 2022 @ 07:59:28.092","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8777308^00900777770000603943^0037136181^02844^BG13224^SPS06^1^rforootj",rforootj
"Dec 9, 2022 @ 07:59:22.041","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8776123^00900777770000518388^0037588373^00678^BG12207^SPS02^2^ashmom",ashmom
"Dec 9, 2022 @ 07:59:20.574","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8777308^00900777770000603943^0037136181^02844^BG13224^SPS06^4^rforootj",rforootj
"Dec 9, 2022 @ 07:59:18.162","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8776160^00900777770000563586^0037594819^02893^BG09355^SPS04^1^RFOCLARK",RFOCLARK
"Dec 9, 2022 @ 07:59:16.159","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8776764^00600888880000417138^0036370658^02508^BG13239^SPS04^1^RFOCLARK",RFOCLARK
"Dec 9, 2022 @ 07:59:13.293","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8776416^00600888880000455327^0037099009^02294^BG11653^SPS02^2^ashmom",ashmom
"Dec 9, 2022 @ 07:59:12.059","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8776160^00900777770000563586^0037594819^02805^BG11976^SPS04^1^RFOCLARK",RFOCLARK
"Dec 9, 2022 @ 07:59:09.872","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8776786^00600888880000420355^0036133635^02775^BG13230^SPS04^1^RFOCLARK",RFOCLARK
