"@timestamp","system_name",message,"operator_id"
"Nov 19, 2022 @ 23:59:59.075","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8663237^00900777770000583049^0033097437^02426^BG09383^SPS08^1^RFOBRADA",RFOBRADA
"Nov 19, 2022 @ 23:59:53.159","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8663237^00900777770000509406^0033097437^00140^BG11607^SPS01^2^JONESZA",JONESZA
"Nov 19, 2022 @ 23:59:15.826","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8663237^00900777770000509406^0033097437^02325^BG11495^SPS03^1^RFOBRADA",RFOBRADA
"Nov 19, 2022 @ 23:59:10.352","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8663237^00900777770000509406^0033097437^02428^BG12125^SPS03^1^RFOBRADA",RFOBRADA
"Nov 19, 2022 @ 23:59:06.366","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8663237^00900777770000509406^0033097437^00485^BG13246^SPS03^3^RFOBRADA",RFOBRADA
"Nov 19, 2022 @ 23:58:57.354","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8664006^00900777770000215770^0033123530^02035^BG11385^SPS05^4^rf0321",rf0321
"Nov 19, 2022 @ 23:58:47.488","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8663573^00600888880000413392^0037881125^00098^BG09427^SPS05^2^rf0321",rf0321
"Nov 19, 2022 @ 23:58:42.252","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8663914^00600888880000476747^0037378072^00083^BG11592^SPS05^1^rf0321",rf0321
"Nov 19, 2022 @ 23:58:40.240","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8664006^00900777770000578050^0033123530^02251^BG12132^SPS02^3^MAZZA",MAZZA
"Nov 19, 2022 @ 23:58:39.791","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8663914^00600888880000476747^0037378072^02423^BG09396^SPS05^2^rf0321",rf0321
"Nov 19, 2022 @ 23:58:13.900","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8663237^00600888880000428629^0033097437^02435^BG13264^SPS03^2^RFOBRADA",RFOBRADA
"Nov 19, 2022 @ 23:58:10.476","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8663237^00600888880000482407^0033097361^00648^BG09395^SPS06^2^rf032",rf032
"Nov 19, 2022 @ 23:58:09.821","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8664006^00900777770000551870^0033123530^02282^BG09433^SPS06^3^rf032",rf032
"Nov 19, 2022 @ 23:58:09.084","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8663237^00600888880000428629^0033097437^00119^BG09942^SPS03^1^RFOBRADA",RFOBRADA
"Nov 19, 2022 @ 23:58:04.046","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8663237^00600888880000428629^0033097437^00509^BG09412^SPS03^2^RFOBRADA",RFOBRADA
"Nov 19, 2022 @ 23:58:03.718","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8664006^00900777770000551870^0033123530^02282^BG09433^SPS06^4^rf032",rf032
"Nov 19, 2022 @ 23:57:59.120","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8663237^00600888880000428629^0033097437^00509^BG09412^SPS03^4^RFOBRADA",RFOBRADA
"Nov 19, 2022 @ 23:57:46.235","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8664006^00900777770000215770^0033123530^00115^BG13244^SPS06^2^rf032",rf032
"Nov 19, 2022 @ 23:57:37.639","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8663237^00900777770000509406^0033097437^00648^BG09395^SPS06^4^rf032",rf032
"Nov 19, 2022 @ 23:57:27.966","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8663573^00600888880000413392^0037881125^00401^BG09960^SPS06^1^rf032",rf032
"Nov 19, 2022 @ 23:57:27.922","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8664006^00900777770000502552^0033123530^02303^BG09945^SPS03^3^RFOBRADA",RFOBRADA
"Nov 19, 2022 @ 23:57:23.064","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8664006^00900777770000502552^0033123530^02303^BG09945^SPS03^4^RFOBRADA",RFOBRADA
"Nov 19, 2022 @ 23:57:09.664","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8664006^00900777770000583301^0033123647^00640^BG09509^SPS01^2^JONESZA",JONESZA
"Nov 19, 2022 @ 23:57:01.607","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8664006^00900777770000606376^0033123530^00642^BG11359^SPS01^1^JONESZA",JONESZA
"Nov 19, 2022 @ 23:56:58.730","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8664006^00900777770000583301^0033123647^00516^BG13241^SPS02^1^MAZZA",MAZZA
"Nov 19, 2022 @ 23:56:56.069","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8664006^00900777770000606376^0033123530^02299^BG09467^SPS01^4^JONESZA",JONESZA
