"@timestamp","system_name",message,"operator_id"
"Nov 13, 2022 @ 15:59:58.467","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8599740^00600888880000422384^0037652054^02206^BG12251^SPS03^1^rfoksc396",rfoksc396
"Nov 13, 2022 @ 15:59:57.877","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8606987^00900777770000606906^0037864907^02348^BG12738^SPS05^1^rfogatli",rfogatli
"Nov 13, 2022 @ 15:59:57.343","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8598603^00600888880000421921^0037694965^00090^BG09364^SPS08^1^Rfoksc520",Rfoksc520
"Nov 13, 2022 @ 15:59:56.472","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8599313^00600888880000455177^0037099918^00581^BG12252^SPS09^2^RFOKSC554",RFOKSC554
"Nov 13, 2022 @ 15:59:56.418","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8599314^00600888880000437997^0037380227^00638^BG11232^SPS01^1^rfoksc014",rfoksc014
"Nov 13, 2022 @ 15:59:51.935","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8598603^00600888880000421921^0037694965^02293^BG12347^SPS08^1^Rfoksc520",Rfoksc520
"Nov 13, 2022 @ 15:59:49.605","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8598840^00600888880000445987^0037093820^02251^BG12389^SPS01^2^rfoksc014",rfoksc014
"Nov 13, 2022 @ 15:59:49.439","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8598839^00600888880000458867^0037095502^00684^BG11605^SPS09^2^RFOKSC554",RFOKSC554
"Nov 13, 2022 @ 15:59:48.847","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8599314^00600888880000437997^0037380227^00140^BG12301^SPS01^2^rfoksc014",rfoksc014
"Nov 13, 2022 @ 15:59:48.326","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8598771^00600888880000424891^0036690808^00240^BG12202^SPS10^1^rfoksc108",rfoksc108
"Nov 13, 2022 @ 15:59:48.144","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8599628^00600888880000413784^0037395449^00366^BG11234^SPS02^1^RFODISCHERT",RFODISCHERT
"Nov 13, 2022 @ 15:59:47.979","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8599724^00600888880000446497^0037378478^02130^BG09478^SPS03^1^rfoksc396",rfoksc396
"Nov 13, 2022 @ 15:59:47.330","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8598603^00600888880000421921^0037694965^00728^BG09429^SPS08^1^Rfoksc520",Rfoksc520
"Nov 13, 2022 @ 15:59:42.700","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8599079^00600888880000471827^0037648334^00484^BG11793^SPS03^1^rfoksc396",rfoksc396
"Nov 13, 2022 @ 15:59:41.968","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8599063^00600888880000423341^0037834140^00086^BG11980^SPS02^1^RFODISCHERT",RFODISCHERT
"Nov 13, 2022 @ 15:59:40.600",sps04,"{""message_type"": ""user_login"", ""user_id"": ""rfoksc135"", ""event_time"": 1668373180.600041, ""time"": 1668373180.600036}","-"
"Nov 13, 2022 @ 15:59:39.308","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8599317^00600888880000485207^0037094620^00669^BG12520^SPS01^1^rfoksc014",rfoksc014
"Nov 13, 2022 @ 15:59:39.137","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8598839^00600888880000458867^0037095502^02418^BG11540^SPS09^1^RFOKSC554",RFOKSC554
