"@timestamp","system_name",message,"operator_id"
"Nov 19, 2022 @ 07:58:48.070",bcs2,"{""message_type"": ""user_login"", ""user_id"": ""rfolve"", ""event_time"": 1668862728.070127, ""time"": 1668862728.070114}","-"
"Nov 19, 2022 @ 07:38:15.077","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^02581^BG09525^SPS02^2^RFOWOOLE",RFOWOOLE
"Nov 19, 2022 @ 07:38:08.826","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^00633^BG13271^SPS02^2^RFOWOOLE",RFOWOOLE
"Nov 19, 2022 @ 07:36:27.910","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^00205^BG11379^SPS03^2^RFOCLARK",RFOCLARK
"Nov 19, 2022 @ 07:36:04.869","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^02734^BG13265^SPS04^1^RFOCARSOS",RFOCARSOS
"Nov 19, 2022 @ 07:35:58.988","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^02568^BG12250^SPS04^1^RFOCARSOS",RFOCARSOS
"Nov 19, 2022 @ 07:35:55.968","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^02533^BG11590^SPS04^2^RFOCARSOS",RFOCARSOS
"Nov 19, 2022 @ 07:35:36.400","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^02528^BG11323^SPS05^2^RFOMCINTB",RFOMCINTB
"Nov 19, 2022 @ 07:35:29.988","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^02817^BG12082^SPS05^2^RFOMCINTB",RFOMCINTB
"Nov 19, 2022 @ 07:35:24.129","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^03889^BG09421^SPS05^2^RFOMCINTB",RFOMCINTB
"Nov 19, 2022 @ 07:34:12.085","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^02751^BG09832^SPS07^2^rfowadew",rfowadew
"Nov 19, 2022 @ 07:33:56.279","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^00109^BG12615^SPS08^2^RFOBARTE",RFOBARTE
"Nov 19, 2022 @ 07:33:50.815","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^00662^BG09330^SPS08^2^RFOBARTE",RFOBARTE
"Nov 19, 2022 @ 07:33:38.859","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^00306^BG09428^SPS08^1^RFOBARTE",RFOBARTE
"Nov 19, 2022 @ 07:33:36.713","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^00229^BG09961^SPS08^2^RFOBARTE",RFOBARTE
"Nov 19, 2022 @ 07:33:07.383","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^02412^BG09854^SPS09^1^rfostif",rfostif
"Nov 19, 2022 @ 07:32:31.887","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^00269^BG10068^SPS10^3^rfodeloy",rfodeloy
"Nov 19, 2022 @ 07:32:24.450","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^02070^BG09321^SPS10^3^rfodeloy",rfodeloy
"Nov 19, 2022 @ 07:32:23.826","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8569516CV^00900777770000573662^0037616075^00759^BG13266^SPS10^1^rfodeloy",rfodeloy
"Nov 19, 2022 @ 06:38:33.069","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8654070^00600888880000406116^0037851151^02088^BG11926^SPS06^1^rfocinad",rfocinad
"Nov 19, 2022 @ 06:35:46.324","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8654070^00600888880000475427^0037851151^00375^BG09856^SPS07^2^rfowadew",rfowadew
"Nov 19, 2022 @ 06:35:25.257","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8654070^00600888880000475427^0037851151^00068^BG09366^SPS08^1^RFOBARTE",RFOBARTE
"Nov 19, 2022 @ 06:34:47.430","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8654070^00600888880000406116^0037851151^00640^BG11988^SPS01^2^rfogatli",rfogatli
