"@timestamp","system_name",message,"operator_id"
"Nov 22, 2022 @ 07:59:58.019","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8684380^00900777770000548170^0037379633^00638^BG11990^SPS01^1^rfoniver",rfoniver
"Nov 22, 2022 @ 07:59:57.661","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8684847^00600888880000416015^0033123647^00168^BG12037^SPS04^4^rfobutle3",rfobutle3
"Nov 22, 2022 @ 07:59:54.244","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8684847^00600888880000403497^0033123498^02064^BG09485^SPS08^2^rfogatli",rfogatli
"Nov 22, 2022 @ 07:59:52.578","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683797^00600888880000456757^0037075322^00135^BG09326^SPS07^1^rfomilam",rfomilam
"Nov 22, 2022 @ 07:59:52.253","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8684128^00600888880000491116^0037844842^02368^BG09848^SPS10^2^RFOROOT",RFOROOT
"Nov 22, 2022 @ 07:59:51.579","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683694^00600888880000422888^0038053963^02524^BG11232^SPS06^2^rforootj",rforootj
"Nov 22, 2022 @ 07:59:50.489","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683797^00600888880000456757^0037075322^02379^BG12248^SPS07^2^rfomilam",rfomilam
"Nov 22, 2022 @ 07:59:50.100","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683800^00600888880000413858^0037405404^00181^BG12520^SPS06^1^rforootj",rforootj
"Nov 22, 2022 @ 07:59:49.576","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8684847^00600888880000416015^0033123647^00585^BG09379^SPS04^2^rfobutle3",rfobutle3
"Nov 22, 2022 @ 07:59:49.537","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8684203^00600888880000467797^0037822384^02254^BG10070^SPS02^2^RFOBRECH",RFOBRECH
"Nov 22, 2022 @ 07:59:49.393","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683970^00600888880000404401^0037782877^00291^BG11976^SPS01^1^rfoniver",rfoniver
"Nov 22, 2022 @ 07:59:48.160","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8684529^00600888880000433284^0037076015^02303^BG12298^SPS03^2^rfoswae",rfoswae
"Nov 22, 2022 @ 07:59:47.929","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683871^00600888880000484957^0037594397^00090^BG12078^SPS08^1^rfogatli",rfogatli
"Nov 22, 2022 @ 07:59:44.712","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8684128^00600888880000491116^0037844842^02368^BG09848^SPS10^4^RFOROOT",RFOROOT
"Nov 22, 2022 @ 07:59:43.992","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683440^00600888880000492051^0037379930^00586^BG09824^SPS02^1^RFOBRECH",RFOBRECH
"Nov 22, 2022 @ 07:59:43.773","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683440^00600888880000492051^0037379930^00645^BG09429^SPS02^1^RFOBRECH",RFOBRECH
"Nov 22, 2022 @ 07:59:43.513","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683751^00600888880000475477^0037095577^00487^BG09529^SPS07^1^rfomilam",rfomilam
"Nov 22, 2022 @ 07:59:42.558","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683970^00600888880000404401^0037782877^00669^BG11500^SPS01^1^rfoniver",rfoniver
"Nov 22, 2022 @ 07:59:42.179","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8684484^00600888880000440957^0037854890^00168^BG12037^SPS04^2^rfobutle3",rfobutle3
"Nov 22, 2022 @ 07:59:41.499","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683871^00600888880000484957^0037594397^00672^BG11543^SPS08^1^rfogatli",rfogatli
"Nov 22, 2022 @ 07:59:40.969","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8684240^00900777770000512054^0035224070^00132^BG09461^SPS06^1^rforootj",rforootj
"Nov 22, 2022 @ 07:59:40.474","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8684455^00900777770000581505^0036744266^02724^BG13256^SPS07^1^rfomilam",rfomilam
"Nov 22, 2022 @ 07:59:39.413","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8684306^00600888880000418248^0037134194^02047^BG09393^SPS06^1^rforootj",rforootj
"Nov 22, 2022 @ 07:59:38.750","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8684128^00600888880000491116^0037844842^02368^BG09848^SPS10^4^RFOROOT",RFOROOT
"Nov 22, 2022 @ 07:59:38.163","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8684484^00600888880000440957^0037854890^00412^BG10099^SPS04^1^rfobutle3",rfobutle3
"Nov 22, 2022 @ 07:59:36.083","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683871^00600888880000484957^0037594397^00109^BG09449^SPS08^1^rfogatli",rfogatli
"Nov 22, 2022 @ 07:59:35.907","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683812^00600888880000415572^0037373644^00288^BG12518^SPS01^1^rfoniver",rfoniver
"Nov 22, 2022 @ 07:59:35.827","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683440^00600888880000492051^0037379930^00320^BG09508^SPS02^1^RFOBRECH",RFOBRECH
"Nov 22, 2022 @ 07:59:35.755","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8684516^00600888880000491959^0037638921^00645^BG12653^SPS09^2^rfoclark",rfoclark
"Nov 22, 2022 @ 07:59:35.365","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683638^00900777770000507308^0037582384^00090^BG12078^SPS08^1^rfogatli",rfogatli
"Nov 22, 2022 @ 07:59:34.113","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683800^00600888880000442107^0037405396^02022^BG12212^SPS02^2^RFOBRECH",RFOBRECH
"Nov 22, 2022 @ 07:59:33.015","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8684342^00600888880000466917^0037390614^00309^BG12250^SPS03^1^rfoswae",rfoswae
"Nov 22, 2022 @ 07:59:32.569","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8683756^00900777770000578950^0037604352^02589^BG12245^SPS06^1^rforootj",rforootj
