"@timestamp","system_name",message,"operator_id"
"Nov 23, 2022 @ 23:59:59.656","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692088^00600888880000491797^0037860657^02413^BG11352^SPS10^1^rfojohnss",rfojohnss
"Nov 23, 2022 @ 23:59:59.597","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8691562^00600888880000446907^0037766615^02889^BG12726^SPS02^2^rfosteve",rfosteve
"Nov 23, 2022 @ 23:59:58.116","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692733^00600888880000456017^0037631140^02742^BG11820^SPS05^1^rfostree",rfostree
"Nov 23, 2022 @ 23:59:57.614","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692332^00600888880000480417^0037628005^02573^BG09852^SPS07^1^MAZZA",MAZZA
"Nov 23, 2022 @ 23:59:57.611","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692745^00600888880000432336^0037647013^03893^BG11751^SPS06^1^JONESZA",JONESZA
"Nov 23, 2022 @ 23:59:57.157","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8657926^00600888880000401619^0038061347^02115^BG09482^SPS03^1^rfoconusa",rfoconusa
"Nov 23, 2022 @ 23:59:56.202","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692088^00600888880000432417^0037860657^02703^BG09411^SPS07^4^MAZZA",MAZZA
"Nov 23, 2022 @ 23:59:54.958","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692088^00600888880000421983^0037860673^02520^BG11880^SPS06^1^JONESZA",JONESZA
"Nov 23, 2022 @ 23:59:54.197","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8691562^00600888880000454727^0037766615^02564^BG09360^SPS04^2^RFOPACHE",RFOPACHE
"Nov 23, 2022 @ 23:59:53.109","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692088^00600888880000491797^0037860657^02569^BG11326^SPS10^1^rfojohnss",rfojohnss
"Nov 23, 2022 @ 23:59:51.676","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692088^00600888880000483687^0037860657^02834^BG12351^SPS05^4^rfostree",rfostree
"Nov 23, 2022 @ 23:59:51.149","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8691345^00600888880000428024^0037508512^02295^BG09447^SPS02^2^rfosteve",rfosteve
"Nov 23, 2022 @ 23:59:51.016","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692664^00600888880000420672^0033799453^02142^BG09541^SPS01^2^RFOGILBE",RFOGILBE
"Nov 23, 2022 @ 23:59:50.436","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692035^00600888880000404185^0037396462^00109^BG12124^SPS08^1^rf0319",rf0319
"Nov 23, 2022 @ 23:59:50.053","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692088^00600888880000432417^0037860657^02703^BG09411^SPS07^4^MAZZA",MAZZA
"Nov 23, 2022 @ 23:59:49.628","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692088^00600888880000421983^0037860673^02524^BG09508^SPS06^1^JONESZA",JONESZA
"Nov 23, 2022 @ 23:59:48.361","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8691562^00600888880000454727^0037766615^02722^BG09390^SPS04^2^RFOPACHE",RFOPACHE
"Nov 23, 2022 @ 23:59:47.594","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692354^00600888880000404766^0035214055^02889^BG12726^SPS02^3^rfosteve",rfosteve
"Nov 23, 2022 @ 23:59:45.591","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692088^00600888880000491797^0037860657^02105^BG09527^SPS10^1^rfojohnss",rfojohnss
"Nov 23, 2022 @ 23:59:42.298","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692088^00600888880000421983^0037860673^02524^BG09508^SPS06^4^JONESZA",JONESZA
"Nov 23, 2022 @ 23:59:41.819","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8691562^00600888880000454727^0037766615^02576^BG09383^SPS04^2^RFOPACHE",RFOPACHE
"Nov 23, 2022 @ 23:59:41.081","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692088^00600888880000432417^0037860657^02703^BG09411^SPS07^4^MAZZA",MAZZA
"Nov 23, 2022 @ 23:59:41.000","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692354^00600888880000404766^0035214055^02581^BG09349^SPS02^2^rfosteve",rfosteve
"Nov 23, 2022 @ 23:59:39.594","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8657926^00600888880000401619^0038061347^02420^BG12650^SPS03^1^rfoconusa",rfoconusa
"Nov 23, 2022 @ 23:59:39.584","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692664^00600888880000420672^0033799453^02427^BG12581^SPS02^1^rfosteve",rfosteve
"Nov 23, 2022 @ 23:59:36.549","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8657926^00600888880000401619^0038061347^02130^BG12341^SPS03^2^rfoconusa",rfoconusa
"Nov 23, 2022 @ 23:59:36.210","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8692088^00600888880000421983^0037860673^02505^BG09825^SPS06^1^JONESZA",JONESZA
