"@timestamp","system_name",message,"operator_id"
"Nov 18, 2022 @ 22:21:35.821",bcs3,"{""message_type"": ""user_login"", ""user_id"": ""RFOBRADA"", ""event_time"": 1668828095.821455, ""time"": 1668828095.821447}","-"
"Nov 18, 2022 @ 22:21:19.058",bcs4,"{""message_type"": ""user_login"", ""user_id"": ""RATLl"", ""event_time"": 1668828079.057963, ""time"": 1668828079.057949}","-"
"Nov 18, 2022 @ 22:20:52.686",bcs2,"{""message_type"": ""user_login"", ""user_id"": ""RFOPELSO"", ""event_time"": 1668828052.686379, ""time"": 1668828052.686371}","-"
"Nov 18, 2022 @ 21:53:30.733",sps10,"{""reason"": ""user"", ""message_type"": ""user_logout"", ""event_time"": 1668826410.733378, ""time"": 1668826410.733368}","-"
"Nov 18, 2022 @ 21:52:46.183",sps10,"{""message_type"": ""user_login"", ""user_id"": ""JONESZA"", ""event_time"": 1668826366.183756, ""time"": 1668826366.183741}","-"
"Nov 18, 2022 @ 21:45:36.292",sps09,"{""reason"": ""user"", ""message_type"": ""user_logout"", ""event_time"": 1668825936.292392, ""time"": 1668825936.292382}","-"
"Nov 18, 2022 @ 21:45:34.681",sps01,"{""reason"": ""user"", ""message_type"": ""user_logout"", ""event_time"": 1668825934.681334, ""time"": 1668825934.681315}","-"
"Nov 18, 2022 @ 21:45:17.038",sps02,"{""reason"": ""user"", ""message_type"": ""user_logout"", ""event_time"": 1668825917.038108, ""time"": 1668825917.038093}","-"
"Nov 18, 2022 @ 21:45:01.171",sps05,"{""reason"": ""user"", ""message_type"": ""user_logout"", ""event_time"": 1668825901.17109, ""time"": 1668825901.171073}","-"
"Nov 18, 2022 @ 21:45:01.044",sps04,"{""reason"": ""user"", ""message_type"": ""user_logout"", ""event_time"": 1668825901.044426, ""time"": 1668825901.044406}","-"
"Nov 18, 2022 @ 21:44:59.327",sps06,"{""reason"": ""user"", ""message_type"": ""user_logout"", ""event_time"": 1668825899.32786, ""time"": 1668825899.327845}","-"
"Nov 18, 2022 @ 21:44:54.395",sps07,"{""reason"": ""user"", ""message_type"": ""user_logout"", ""event_time"": 1668825894.395756, ""time"": 1668825894.395743}","-"
"Nov 18, 2022 @ 21:44:51.612",sps03,"{""reason"": ""user"", ""message_type"": ""user_logout"", ""event_time"": 1668825891.612392, ""time"": 1668825891.612378}","-"
"Nov 18, 2022 @ 21:44:51.148",sps08,"{""reason"": ""user"", ""message_type"": ""user_logout"", ""event_time"": 1668825891.148806, ""time"": 1668825891.148796}","-"
"Nov 18, 2022 @ 21:44:43.237",sps10,"{""reason"": ""user"", ""message_type"": ""user_logout"", ""event_time"": 1668825883.237232, ""time"": 1668825883.237221}","-"
"Nov 18, 2022 @ 21:41:45.574",bcs2,"{""message_type"": ""user_login"", ""user_id"": ""rf0252"", ""event_time"": 1668825705.573873, ""time"": 1668825705.573858}","-"
"Nov 18, 2022 @ 21:31:26.453","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8654493^00600888880000487697^0037396041^00217^BG11796^SPS01^1^RFOADAMS",RFOADAMS
"Nov 18, 2022 @ 21:30:55.008","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8654493^00600888880000487697^0037396041^02332^BG12487^SPS02^1^rfomarqu",rfomarqu
"Nov 18, 2022 @ 21:25:51.442","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8654493^00600888880000487697^0037396041^00132^BG09827^SPS06^2^RFOCOOK",RFOCOOK
"Nov 18, 2022 @ 21:25:26.290","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8654493^00600888880000487697^0037396041^00583^BG09509^SPS07^1^rfopelso",rfopelso
"Nov 18, 2022 @ 21:25:24.675",sps08,"{""message_type"": ""user_login"", ""user_id"": ""RFOBRADA"", ""event_time"": 1668824724.675386, ""time"": 1668824724.675376}","-"
