"@timestamp","system_name",message,"operator_id"
"Nov 20, 2022 @ 07:59:57.933","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635156^00600888880000471567^0037380094^00410^BG09437^SPS08^2^rfoniver",rfoniver
"Nov 20, 2022 @ 07:54:46.600","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635156^00600888880000426417^0037380102^02412^BG11605^SPS09^1^rfobutle3",rfobutle3
"Nov 20, 2022 @ 07:54:32.242","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8635156^00600888880000426417^0037380102^02412^BG09854^SPS09^4^rfobutle3",rfobutle3
"Nov 20, 2022 @ 06:56:51.259",sps08,"{""message_type"": ""user_login"", ""user_id"": ""rfoniver"", ""event_time"": 1668945411.259803, ""time"": 1668945411.259793}","-"
"Nov 20, 2022 @ 06:53:11.525",bcs8,"{""message_type"": ""user_login"", ""user_id"": ""rfoksla"", ""event_time"": 1668945191.525701, ""time"": 1668945191.525685}","-"
"Nov 20, 2022 @ 06:51:57.132",sps08,"{""reason"": ""user"", ""message_type"": ""user_logout"", ""event_time"": 1668945117.132417, ""time"": 1668945117.132408}","-"
"Nov 20, 2022 @ 06:30:10.561",sps02,"{""message_type"": ""user_login"", ""user_id"": ""rfobauc"", ""event_time"": 1668943810.56131, ""time"": 1668943810.561275}","-"
"Nov 20, 2022 @ 06:29:53.510",sps02,"{""reason"": ""user"", ""message_type"": ""user_logout"", ""event_time"": 1668943793.510574, ""time"": 1668943793.510542}","-"
"Nov 20, 2022 @ 06:29:08.233",sps01,"{""message_type"": ""user_login"", ""user_id"": ""rfoander"", ""event_time"": 1668943748.233757, ""time"": 1668943748.233741}","-"
"Nov 20, 2022 @ 06:23:51.978",sps01,"{""reason"": ""user"", ""message_type"": ""user_logout"", ""event_time"": 1668943431.978295, ""time"": 1668943431.978285}","-"
"Nov 20, 2022 @ 06:20:26.249",sps08,"{""message_type"": ""user_login"", ""user_id"": ""rfoniver"", ""event_time"": 1668943226.249902, ""time"": 1668943226.249889}","-"
"Nov 20, 2022 @ 06:19:06.131",sps07,"{""message_type"": ""user_login"", ""user_id"": ""rfotfarr"", ""event_time"": 1668943146.131351, ""time"": 1668943146.131333}","-"
"Nov 20, 2022 @ 06:18:48.548",sps09,"{""message_type"": ""user_login"", ""user_id"": ""rfobutle3"", ""event_time"": 1668943128.548904, ""time"": 1668943128.548895}","-"
