"@timestamp","system_name",message,"operator_id"
"Dec 9, 2022 @ 15:59:59.747","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784615^00600888880000442397^0038302097^02343^BG09366^SPS04^1^RFOCLARK",RFOCLARK
"Dec 9, 2022 @ 15:59:59.086","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784124^00600888880000466977^0038084802^02345^BG10021^SPS07^1^rfomcalp",rfomcalp
"Dec 9, 2022 @ 15:59:58.034","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784065^00600888880000464497^0037098068^00458^BG11411^SPS01^1^rfoander",rfoander
"Dec 9, 2022 @ 15:59:56.430","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784792^00900777770000510053^0037377975^00441^BG09330^SPS08^1^RFOROOT",RFOROOT
"Dec 9, 2022 @ 15:59:55.311","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784838^00900777770000566630^0037594934^02245^BG11922^SPS09^1^rfosilvet",rfosilvet
"Dec 9, 2022 @ 15:59:55.030","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784246^00600888880000477177^0037847209^00530^BG11599^SPS10^1^.","."
"Dec 9, 2022 @ 15:59:54.165","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784838^00900777770000566630^0037594934^02399^BG09490^SPS09^1^rfosilvet",rfosilvet
"Dec 9, 2022 @ 15:59:53.283","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784778^00600888880000454237^0037391166^00470^BG12690^SPS06^1^rforootj",rforootj
"Dec 9, 2022 @ 15:59:53.268","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784342^00600888880000470367^0038059911^02096^BG12689^SPS07^1^rfomcalp",rfomcalp
"Dec 9, 2022 @ 15:59:52.499","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784171^00900777770000616952^0037854932^02360^BG12082^SPS01^1^rfoander",rfoander
"Dec 9, 2022 @ 15:59:51.600","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784792^00900777770000510053^0037377975^02426^BG12498^SPS08^1^RFOROOT",RFOROOT
"Dec 9, 2022 @ 15:59:51.283","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784659^00600888880000467677^0037662178^02345^BG10021^SPS07^1^rfomcalp",rfomcalp
"Dec 9, 2022 @ 15:59:48.554","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784504^00600888880000491904^0037830031^02238^BG09504^SPS01^1^rfoander",rfoander
"Dec 9, 2022 @ 15:59:48.533","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8785115^00900777770000539709^0036261733^02765^BG11873^SPS08^4^RFOROOT",RFOROOT
"Dec 9, 2022 @ 15:59:48.275","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784301^00600888880000473347^0037095551^00451^BG09859^SPS06^1^rforootj",rforootj
"Dec 9, 2022 @ 15:59:46.965","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784983^00600888880000405631^0038084869^02112^BG09385^SPS10^3^.","."
"Dec 9, 2022 @ 15:59:46.196","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784838^00900777770000556418^0037594934^00399^BG13232^SPS09^3^rfosilvet",rfosilvet
"Dec 9, 2022 @ 15:59:45.757","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784337^00600888880000477097^0037738663^00472^BG09695^SPS07^2^rfomcalp",rfomcalp
"Dec 9, 2022 @ 15:59:43.547","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8785146^00600888880000442047^0037763950^00638^BG13221^SPS01^3^rfoander",rfoander
"Dec 9, 2022 @ 15:59:42.204","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8784460^00600888880000458437^0037207719^00310^BG12251^SPS06^1^rforootj",rforootj
"Dec 9, 2022 @ 15:59:40.906","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8785115^00900777770000539709^0036261733^00306^BG12696^SPS08^1^RFOROOT",RFOROOT
