"@timestamp","system_name",message,"operator_id"
"Nov 11, 2022 @ 07:59:59.374","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8579989^00600888880000422759^0037583747^02722^BG12691^SPS04^4^RFOWOOLE",RFOWOOLE
"Nov 11, 2022 @ 07:59:59.180","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8585732^00600888880000454487^0032165466^02772^BG09516^SPS07^4^rfodeloy",rfodeloy
"Nov 11, 2022 @ 07:59:57.076","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8580772^00600888880000459587^0037615911^02525^BG11374^SPS06^4^RFOSANDS",RFOSANDS
"Nov 11, 2022 @ 07:59:56.849","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8570885^00900777770000547091^0037854619^00484^BG11362^SPS03^1^joserine",joserine
"Nov 11, 2022 @ 07:59:56.533","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8580157^00600888880000465537^0037608817^02569^BG09321^SPS05^1^RFOBROCK",RFOBROCK
"Nov 11, 2022 @ 07:59:55.697","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8581128^00600888880000483797^0037631140^00638^BG09442^SPS01^4^rfomcalp",rfomcalp
"Nov 11, 2022 @ 07:59:55.210","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8580772^00600888880000459587^0037615911^02736^BG11243^SPS06^2^RFOSANDS",RFOSANDS
"Nov 11, 2022 @ 07:59:54.472","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8579989^00600888880000422759^0037583747^02549^BG09382^SPS04^1^RFOWOOLE",RFOWOOLE
"Nov 11, 2022 @ 07:59:53.178","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8581277^00600888880000406635^0037651718^02364^BG09937^SPS10^2^Rfoksc991",Rfoksc991
"Nov 11, 2022 @ 07:59:51.803","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8556077^00600888880000427077^0037856432^02019^BG12446^SPS10^1^Rfoksc991",Rfoksc991
"Nov 11, 2022 @ 07:59:51.082","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8576008^00900777770000504273^0036218329^00843^BG12690^SPS03^1^joserine",joserine
"Nov 11, 2022 @ 07:59:51.054","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8585732^00600888880000454487^0032165466^02892^BG09454^SPS07^4^rfodeloy",rfodeloy
"Nov 11, 2022 @ 07:59:49.200","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8579989^00600888880000422759^0037583747^02549^BG09382^SPS04^4^RFOWOOLE",RFOWOOLE
"Nov 11, 2022 @ 07:59:48.823","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8580772^00600888880000459587^0037615911^02870^BG09332^SPS06^2^RFOSANDS",RFOSANDS
"Nov 11, 2022 @ 07:59:48.632","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8576723^00600888880000465457^0035833151^02423^BG09381^SPS05^1^RFOBROCK",RFOBROCK
"Nov 11, 2022 @ 07:59:47.996","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8576723^00600888880000465947^0035833169^00107^BG10796^SPS10^3^Rfoksc991",Rfoksc991
"Nov 11, 2022 @ 07:59:45.548","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8576008^00900777770000504273^0036218329^00843^BG12690^SPS03^4^joserine",joserine
