"@timestamp","system_name",message,"operator_id"
"Nov 17, 2022 @ 23:59:58.909","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8645493^00600888880000403634^0037857414^02423^BG10013^SPS05^1^rf0ksb6",rf0ksb6
"Nov 17, 2022 @ 23:59:58.815","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8645295^00600888880000480867^0037062049^00841^BG09469^SPS03^1^rfosteve",rfosteve
"Nov 17, 2022 @ 23:59:58.142","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8645180^00600888880000448777^0037092186^02424^BG09834^SPS10^2^RFOKSB216",RFOKSB216
"Nov 17, 2022 @ 23:59:57.991","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8645126^00600888880000471857^0037864782^02142^BG11693^SPS01^1^rfomarqu",rfomarqu
"Nov 17, 2022 @ 23:59:56.753","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8644934^00600888880000434956^0037713849^00240^BG11346^SPS10^1^RFOKSB216",RFOKSB216
"Nov 17, 2022 @ 23:59:55.461","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8645776^00600888880000414028^0037619228^02587^BG12669^SPS07^2^rfksb65",rfksb65
"Nov 17, 2022 @ 23:59:55.092","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8645057^00600888880000405118^0037619046^02525^BG10059^SPS06^1^rfoksb159",rfoksb159
"Nov 17, 2022 @ 23:59:52.535","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8645180^00600888880000448777^0037092186^02342^BG12394^SPS10^1^RFOKSB216",RFOKSB216
"Nov 17, 2022 @ 23:59:51.884","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8645126^00600888880000471857^0037864782^02238^BG11444^SPS01^1^rfomarqu",rfomarqu
"Nov 17, 2022 @ 23:59:51.816","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8645126^00600888880000461837^0037864782^00312^BG12656^SPS09^1^RFOADAMS",RFOADAMS
"Nov 17, 2022 @ 23:59:51.727","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8645493^00600888880000403634^0037857414^02423^BG10013^SPS05^4^rf0ksb6",rf0ksb6
"Nov 17, 2022 @ 23:59:51.440","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8645619^00600888880000469917^0037606175^00205^BG11928^SPS03^2^rfosteve",rfosteve
"Nov 17, 2022 @ 23:59:51.140","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8645493^00600888880000403634^0037857414^00355^BG13266^SPS05^4^rf0ksb6",rf0ksb6
"Nov 17, 2022 @ 23:59:49.219","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8645126^00600888880000461837^0037864782^00225^BG09520^SPS09^2^RFOADAMS",RFOADAMS
"Nov 17, 2022 @ 23:59:49.032","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8645057^00600888880000405118^0037619046^02418^BG11224^SPS06^3^rfoksb159",rfoksb159
"Nov 17, 2022 @ 23:59:48.345","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8649980^00900777770000609536^0037803707^00076^BG11583^SPS07^1^rfksb65",rfksb65
"Nov 17, 2022 @ 23:59:46.833","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8645776^00600888880000414028^0037619228^02892^BG09495^SPS07^2^rfksb65",rfksb65
"Nov 17, 2022 @ 23:59:46.467","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8645180^00600888880000448777^0037092186^02371^BG12613^SPS10^2^RFOKSB216",RFOKSB216
"Nov 17, 2022 @ 23:59:44.858","-","OB1-Interface: Queuing message to send to the WMS: PICKCOMPLETE:8649891^00600888880000407411^0037651221^00288^BG09453^SPS01^2^rfomarqu",rfomarqu
